trip_id,arrival_time,departure_time,stop_id,stop_sequence
5611,05:22:00,05:23:00,62814,5
5611,05:33:00,05:34:00,62840,6
5611,05:40:00,05:41:00,62864,7
5611,05:46:00,05:47:00,62876,8
5611,05:54:00,05:55:00,62890,9
5611,06:08:00,06:10:00,51358,10
5611,06:15:00,06:16:00,51401,11
5611,06:21:00,06:22:00,51413,12
5611,06:27:00,06:28:00,51437,13
5611,06:33:00,06:42:00,51451,14
5611,06:48:00,06:49:00,51475,15
5611,06:56:00,06:57:00,51499,16
5611,07:03:00,07:04:00,51516,17
5611,07:10:00,07:11:00,51530,18
5611,07:18:00,07:19:00,51554,19
5611,07:28:00,09:04:00,51607,20
5611,09:09:00,09:10:00,51645,21
5611,09:17:00,09:18:00,51671,22
5611,09:25:00,09:26:00,55237,23
5611,09:34:00,09:35:00,55251,24
5611,09:42:00,09:43:00,55263,25
5611,09:49:00,09:50:00,55275,26
5611,09:58:00,,55287,27
2374,,19:25:00,21834,1
2374,19:31:00,19:32:00,21808,2
2374,19:42:00,19:43:00,21755,3
2374,19:46:00,19:47:00,21743,4
2374,19:50:00,19:51:00,21731,5
2374,19:57:00,,21705,6
8596,,16:42:00,82204,1
8596,16:49:00,16:50:00,82175,2
8596,16:56:30,16:57:00,82163,3
8596,17:10:00,,80361,4
7942,,19:12:00,69989,1
7942,19:13:30,19:14:00,69991,2
7942,19:16:30,19:17:00,70005,3
7942,19:20:00,19:24:00,70031,4
7942,19:26:00,19:26:30,70029,5
7942,19:37:00,,10017,6
8204,,17:49:00,80892,1
8204,17:55:00,17:56:00,80830,2
8204,18:03:00,18:04:00,80775,3
8204,18:08:30,18:09:00,80787,4
8204,18:13:00,18:14:00,80763,5
8204,18:17:30,18:18:00,80751,6
8204,18:22:00,18:23:00,80749,7
8204,18:25:30,18:26:00,80737,8
8204,18:31:00,18:32:00,80684,9
8204,18:40:00,18:41:00,80634,10
8204,18:47:00,18:48:00,80610,11
8204,18:56:00,18:57:00,80581,12
8204,19:01:00,19:02:00,80579,13
8204,19:07:00,19:08:00,80555,14
8204,19:11:00,19:12:00,80543,15
8204,19:19:00,19:20:00,80505,16
8204,19:37:00,19:38:00,82345,17
8204,19:45:00,19:46:00,82321,18
8204,19:52:00,19:53:00,71889,19
8204,20:03:00,20:04:00,72338,20
8204,20:13:00,20:14:00,72314,21
8204,20:23:00,20:24:00,72297,22
8204,20:30:00,20:31:00,72273,23
8204,20:37:00,20:38:00,72261,24
8204,20:55:00,20:56:00,70512,25
8204,21:01:30,21:02:00,72223,26
8204,21:08:00,21:09:00,72209,27
8204,21:13:30,21:14:00,72182,28
8204,21:17:00,21:18:00,72170,29
8204,21:21:30,21:22:00,72168,30
8204,21:25:30,21:26:00,72156,31
8204,21:28:00,21:29:00,72144,32
8204,21:33:00,21:34:00,72120,33
8204,21:38:00,,50342,34
5550,,05:29:00,56152,1
5550,05:34:00,05:34:30,56164,2
5550,05:37:30,05:38:00,56140,3
5550,05:47:00,05:48:00,56138,4
5550,05:53:00,05:53:30,56126,5
5550,06:01:30,06:02:00,56114,6
5550,06:11:00,,51358,7
8821,,16:18:00,80892,1
8821,16:33:00,16:39:00,81054,2
8821,16:46:00,16:47:00,81066,3
8821,16:54:00,16:55:00,81080,4
8821,17:02:00,17:03:00,81107,5
8821,17:10:00,17:12:00,81119,6
8821,17:16:00,17:19:00,81092,7
8821,17:31:00,17:34:00,81133,8
8821,17:38:00,17:39:00,81171,9
8821,17:46:00,,81183,10
2105,,19:35:00,30691,1
2105,19:42:00,19:43:00,20012,2
2105,19:52:00,19:53:00,20036,3
2105,20:00:00,20:01:00,20050,4
2105,20:10:00,20:11:00,20074,5
2105,20:17:00,20:18:00,20086,6
2105,20:27:30,20:28:00,20103,7
2105,20:37:00,20:38:00,20127,8
2105,20:45:30,20:46:00,20141,9
2105,20:55:00,20:56:00,20165,10
2105,20:58:00,20:59:00,20177,11
2105,21:07:00,21:08:00,20206,12
2105,21:16:00,21:20:00,20232,13
2105,21:32:00,21:33:00,20270,14
2105,21:45:00,21:46:00,20311,15
2105,22:10:00,22:11:00,20414,16
2105,22:16:30,22:17:00,20440,17
2105,22:21:30,22:22:00,20464,18
2105,22:34:00,22:35:00,20517,19
2105,22:54:00,,20658,20
1866,,16:20:00,71059,1
1866,16:36:00,16:37:00,70835,2
1866,17:23:00,17:24:00,61511,3
1866,17:53:00,17:54:00,60309,4
1866,18:13:00,18:18:00,60426,5
1866,18:37:00,18:39:00,60490,6
1866,19:07:00,19:08:00,60593,7
1866,19:21:00,19:23:00,60658,8
1866,19:32:00,19:40:00,60684,9
1866,19:51:00,19:52:00,60725,10
1866,20:17:00,20:18:00,60804,11
1866,20:33:00,20:34:00,60878,12
1866,20:38:00,,60921,13
9381,,03:53:00,10445,1
9381,04:15:00,04:16:00,10483,2
9381,04:26:00,04:27:00,10500,3
9381,04:42:00,04:43:00,10536,4
9381,04:52:30,04:53:00,10548,5
9381,05:00:00,05:01:00,10550,6
9381,05:09:00,05:17:00,10574,7
9381,05:23:30,05:24:00,10598,8
9381,05:32:00,05:33:00,10615,9
9381,05:39:30,05:40:00,10639,10
9381,05:43:00,05:44:00,10641,11
9381,05:47:30,05:48:00,10653,12
9381,05:53:00,05:54:00,10677,13
9381,06:01:30,06:02:00,10706,14
9381,06:05:00,06:06:00,10718,15
9381,06:08:30,06:09:00,10720,16
9381,06:15:00,06:16:00,10732,17
9381,06:19:30,06:20:00,10744,18
9381,06:23:00,,10770,19
5216,,16:01:00,53007,1
5216,16:04:30,16:05:00,52986,2
5216,16:13:00,16:14:00,52948,3
5216,16:20:00,16:21:00,52900,4
5216,16:26:30,16:27:00,52883,5
5216,16:31:30,16:32:00,52869,6
5216,16:38:00,16:39:00,52857,7
5216,16:50:00,17:08:00,50811,8
5216,17:14:30,17:15:00,50770,9
5216,17:20:00,17:21:00,50768,10
5216,17:25:30,17:26:00,50744,11
5216,17:29:00,17:30:00,50732,12
5216,17:38:00,17:48:00,50691,13
5216,17:58:00,17:59:00,50653,14
5216,18:13:00,18:14:00,50603,15
5216,18:21:00,18:22:00,50548,16
5216,18:32:00,18:33:00,50512,17
5216,18:41:00,18:42:00,50495,18
5216,18:49:30,18:50:00,50471,19
5216,19:00:00,19:01:00,50433,20
5216,19:11:00,19:12:00,50419,21
5216,19:22:00,19:23:00,50392,22
5216,19:34:00,,50342,23
4337,,15:28:00,32663,1
4337,15:36:00,15:37:00,32742,2
4337,15:45:00,15:46:00,44989,3
4337,15:52:30,15:53:00,45000,4
4337,15:59:30,16:00:00,45024,5
4337,16:09:00,16:10:00,45048,6
4337,16:18:00,16:19:00,45062,7
4337,16:28:00,16:33:00,45086,8
4337,16:41:00,16:42:00,45103,9
4337,16:48:30,16:49:00,45127,10
4337,16:56:00,17:06:00,45153,11
4337,17:11:30,17:12:00,45232,12
4337,17:18:30,17:19:00,45256,13
4337,17:24:00,17:25:00,45270,14
4337,17:30:30,17:31:00,45294,15
4337,17:38:00,17:39:00,45323,16
4337,17:47:30,17:48:00,45359,17
4337,17:52:30,17:53:00,45361,18
4337,17:59:00,18:00:00,45373,19
4337,18:10:30,18:11:00,45397,20
4337,18:18:00,18:19:00,45438,21
4337,18:24:00,18:26:00,45452,22
4337,18:33:00,18:34:00,45464,23
4337,18:41:00,18:42:00,45488,24
4337,18:48:00,18:49:00,45505,25
4337,18:55:00,,45531,26
4341,,16:32:00,32663,1
4341,16:40:00,16:45:00,32742,2
4341,16:53:00,16:54:00,44989,3
4341,17:01:30,17:02:00,45000,4
4341,17:08:30,17:09:00,45024,5
4341,17:17:00,17:18:00,45048,6
4341,17:24:30,17:25:00,45062,7
4341,17:32:00,17:33:00,45086,8
4341,17:42:00,17:43:00,45103,9
4341,17:49:30,17:50:00,45127,10
4341,17:59:00,,45153,11
1090,,13:00:00,123,1
1090,13:18:00,13:20:00,15134,2
1090,13:35:30,13:36:00,15110,3
1090,13:50:00,13:51:00,15093,4
1090,14:03:30,14:04:00,15067,5
1090,14:14:00,14:15:00,15055,6
1090,14:27:30,14:28:00,15031,7
1090,14:32:30,14:33:00,15029,8
1090,14:41:30,14:42:00,15017,9
1090,14:53:30,14:54:00,15005,10
1090,15:01:00,15:02:00,14984,11
1090,15:10:30,15:11:00,14996,12
1090,15:18:00,15:19:00,14960,13
1090,15:21:30,15:22:00,14972,14
1090,15:27:30,15:28:00,14958,15
1090,15:35:00,15:36:00,14946,16
1090,15:49:00,15:50:00,14922,17
1090,15:59:00,16:00:00,14879,18
1090,16:03:00,16:04:00,10744,19
1090,16:06:00,,10770,20
9665,,14:57:00,11906,1
9665,15:08:00,15:09:00,15914,2
9665,15:12:00,15:13:00,15938,3
9665,15:19:00,15:20:00,15940,4
9665,15:26:00,15:27:00,15964,5
9665,15:32:00,15:33:00,15988,6
9665,15:42:00,15:43:00,16009,7
9665,15:52:00,15:53:00,16607,8
9665,15:59:00,16:00:00,16621,9
9665,16:07:00,16:08:00,16633,10
9665,16:15:00,,16645,11
8375,,10:10:00,80892,1
8375,10:22:00,10:23:00,81054,2
8375,10:29:00,10:30:00,81066,3
8375,10:35:00,10:36:00,81080,4
8375,10:42:00,10:43:00,81107,5
8375,10:49:00,10:50:00,81119,6
8375,10:52:00,10:53:00,81092,7
8375,11:02:00,11:03:00,81133,8
8375,11:06:00,11:07:00,81171,9
8375,11:13:00,,81183,10
9346,,15:10:00,14049,1
9346,15:16:00,15:17:00,14037,2
9346,15:19:30,15:20:00,14257,3
9346,15:23:00,15:24:00,14300,4
9346,15:27:30,15:28:00,14295,5
9346,15:33:00,15:34:00,14283,6
9346,15:41:00,15:42:00,14269,7
9346,15:52:00,15:53:00,14233,8
9346,15:56:30,15:57:00,14221,9
9346,16:03:00,16:04:00,14219,10
9346,16:12:00,16:13:00,14192,11
9346,16:21:00,16:22:00,14178,12
9346,16:44:00,,10287,13
2623,,13:32:00,11906,1
2623,13:39:30,13:40:00,36815,2
2623,13:42:00,13:43:00,25256,3
2623,13:45:00,13:46:00,25282,4
2623,13:57:00,13:58:00,25309,5
2623,14:08:30,14:09:00,25866,6
2623,14:15:30,14:16:00,25878,7
2623,14:21:00,14:22:00,25880,8
2623,14:26:30,14:27:00,25892,9
2623,14:33:30,14:34:00,25919,10
2623,14:45:00,14:46:00,25751,11
2623,14:57:00,14:58:00,25933,12
2623,15:05:00,15:06:00,25921,13
2623,15:16:00,,26145,14
2705,,10:49:00,21236,1
2705,10:53:00,10:54:00,21250,2
2705,10:59:00,11:00:00,21286,3
2705,11:06:00,11:11:00,21315,4
2705,11:19:00,11:20:00,21341,5
2705,11:25:00,11:26:00,21365,6
2705,11:34:00,11:35:00,21389,7
2705,11:42:00,11:43:00,21406,8
2705,11:50:00,11:51:00,21432,9
2705,11:59:00,12:00:00,21456,10
2705,12:06:00,12:07:00,21468,11
2705,12:20:00,12:21:00,21482,12
2705,12:27:00,12:28:00,21509,13
2705,12:34:00,12:35:00,21511,14
2705,12:43:00,12:44:00,21559,15
2705,12:48:30,12:49:00,21573,16
2705,12:52:00,12:53:00,21597,17
2705,12:59:00,13:00:00,21602,18
2705,13:07:00,13:08:00,21614,19
2705,13:14:00,13:15:00,21626,20
2705,13:20:00,13:21:00,21638,21
2705,13:25:00,13:26:00,21640,22
2705,13:33:30,13:34:00,21664,23
2705,13:42:00,13:43:00,21688,24
2705,13:50:00,13:51:00,21705,25
2705,13:56:00,13:57:00,21731,26
2705,13:59:30,14:00:00,21743,27
2705,14:03:00,14:04:00,21755,28
2705,14:14:00,14:15:00,21808,29
2705,14:21:00,,21834,30
2041,,06:40:00,21705,1
2041,06:46:00,06:47:00,21731,2
2041,06:50:00,06:51:00,21743,3
2041,06:54:00,06:55:00,21755,4
2041,07:06:00,07:07:00,21808,5
2041,07:14:00,,21834,6
9070,,19:35:00,14855,1
9070,19:48:30,19:49:00,14817,2
9070,19:53:30,19:54:00,14805,3
9070,20:01:30,20:02:00,14788,4
9070,20:07:30,20:08:00,14776,5
9070,20:12:30,20:13:00,14764,6
9070,20:20:30,20:21:00,14740,7
9070,20:30:00,20:31:00,14752,8
9070,20:36:00,20:45:00,10574,9
9070,20:54:00,20:55:00,14726,10
9070,21:02:30,21:03:00,14702,11
9070,21:10:00,21:11:00,14697,12
9070,21:14:30,21:15:00,14685,13
9070,21:28:00,,12948,14
9433,,09:31:00,12431,1
9433,09:35:30,09:36:00,12443,2
9433,09:40:00,09:40:30,13112,3
9433,09:44:30,09:45:00,13124,4
9433,09:48:30,09:49:00,13136,5
9433,09:52:00,09:53:00,13148,6
9433,09:57:30,09:58:00,13150,7
9433,10:03:30,10:04:00,13174,8
9433,10:11:00,,13198,9
9172,,22:20:00,16281,1
9172,22:30:00,22:31:00,16205,2
9172,22:39:00,22:40:00,15677,3
9172,22:48:00,22:49:00,15653,4
9172,23:00:00,23:01:00,15639,5
9172,23:13:00,23:14:00,15598,6
9172,23:26:00,,11554,7
2563,,12:23:00,20658,1
2563,12:28:00,12:29:00,20713,2
2563,12:37:00,12:38:00,33710,3
2563,12:42:00,12:43:00,33746,4
2563,12:52:30,12:53:00,33758,5
2563,12:57:00,12:58:00,33760,6
2563,13:03:30,13:04:00,33772,7
2563,13:09:30,13:10:00,33784,8
2563,13:15:30,13:16:00,33796,9
2563,13:19:00,13:21:00,33801,10
2563,13:27:00,13:28:00,33825,11
2563,13:33:00,13:34:00,33837,12
2563,13:41:00,13:44:00,31401,13
2563,13:50:30,13:51:00,31372,14
2563,13:58:00,14:00:00,31334,15
2563,14:05:30,14:06:00,31308,16
2563,14:10:30,14:11:00,31293,17
2563,14:18:00,14:19:00,31279,18
2563,14:23:30,14:24:00,31255,19
2563,14:30:00,14:31:00,31243,20
2563,14:41:00,,31217,21
5108,,13:05:00,50691,1
5108,13:15:00,13:16:00,50653,2
5108,13:30:00,13:31:00,50603,3
5108,13:39:00,13:40:00,50548,4
5108,13:50:00,13:51:00,50512,5
5108,14:00:00,14:01:00,50495,6
5108,14:08:30,14:09:00,50471,7
5108,14:19:00,14:21:00,50433,8
5108,14:31:00,14:32:00,50419,9
5108,14:42:00,14:43:00,50392,10
5108,14:54:00,,50342,11
9023,,07:53:00,17417,1
9023,07:56:30,07:57:00,10079,2
9023,07:59:00,07:59:30,10081,3
9023,08:02:00,08:03:00,70017,4
9023,08:05:30,08:06:00,30108,5
9023,08:09:00,08:14:00,30110,6
9023,08:21:00,08:22:00,12326,7
9023,08:28:00,08:29:00,12340,8
9023,08:39:30,08:40:00,12364,9
9023,08:52:00,08:53:00,12388,10
9023,09:01:00,09:02:00,12405,11
9023,09:05:30,09:06:00,12417,12
9023,09:11:00,09:13:00,12431,13
9023,09:19:00,09:20:00,12455,14
9023,09:25:00,09:26:00,12479,15
9023,09:31:30,09:32:00,12493,16
9023,09:34:30,09:35:00,12508,17
9023,09:40:00,09:41:00,12510,18
9023,09:48:00,09:49:00,12534,19
9023,09:56:00,09:57:00,12558,20
9023,10:03:00,10:04:00,12572,21
9023,10:14:00,10:15:00,12596,22
9023,10:18:30,10:19:00,27917,23
9023,10:25:00,,12613,24
1884,,20:00:00,80892,1
1884,20:23:00,20:24:00,80684,2
1884,20:40:00,20:41:00,80581,3
1884,20:59:00,21:01:00,80505,4
1884,21:26:00,21:27:00,80361,5
1884,21:48:00,21:49:00,80256,6
1884,22:03:00,22:04:00,80177,7
1884,22:26:00,22:27:00,80036,8
1884,22:36:00,,10017,9
9911,,18:08:00,10017,1
9911,19:00:00,19:02:00,10287,2
9911,19:14:00,19:15:00,10342,3
9911,19:21:00,19:22:00,10366,4
9911,19:30:00,19:31:00,10380,5
9911,19:59:00,20:01:00,10445,6
9911,20:30:00,20:31:00,10500,7
9911,20:47:00,20:48:00,10536,8
9911,21:10:00,21:12:00,10574,9
9911,21:59:00,,10770,10
374,,12:55:00,21834,1
374,13:08:00,13:34:00,21925,2
374,13:44:00,,09461,3
9368,,14:17:00,14518,1
9368,14:19:30,14:20:00,14506,2
9368,14:29:30,14:30:00,14491,3
9368,14:39:00,14:40:00,14477,4
9368,14:45:30,14:46:00,14465,5
9368,15:02:00,15:03:00,14312,6
9368,15:08:00,,10445,7
3124,,03:46:00,36126,1
3124,03:53:00,03:54:00,36114,2
3124,03:58:00,03:59:00,36009,3
3124,04:03:00,04:04:00,35988,4
3124,04:08:00,04:09:00,35976,5
3124,04:14:00,04:15:00,35964,6
3124,04:23:00,04:24:00,35952,7
3124,04:31:00,04:32:00,35940,8
3124,04:37:00,04:38:00,35938,9
3124,04:44:00,04:45:00,35926,10
3124,04:51:00,04:52:00,35914,11
3124,04:58:00,04:59:00,35897,12
3124,05:06:00,05:07:00,35885,13
3124,05:15:00,05:16:00,35859,14
3124,05:21:00,05:22:00,35847,15
3124,05:34:00,05:35:00,35823,16
3124,05:40:00,05:41:00,35809,17
3124,05:47:00,05:48:00,35782,18
3124,05:53:00,05:54:00,35768,19
3124,05:59:00,06:00:00,35744,20
3124,06:07:00,06:08:00,35720,21
3124,06:19:00,06:20:00,35691,22
3124,06:27:00,06:28:00,35689,23
3124,06:32:00,06:33:00,35665,24
3124,06:45:00,06:46:00,35639,25
3124,06:53:00,06:54:00,35615,26
3124,07:00:00,07:01:00,35598,27
3124,07:08:00,07:09:00,35574,28
3124,07:14:00,07:15:00,35562,29
3124,07:18:00,07:19:00,35548,30
3124,07:23:00,07:24:00,35536,31
3124,07:38:00,07:40:00,35184,32
3124,07:51:00,07:52:00,35146,33
3124,07:56:00,07:57:00,35122,34
3124,08:00:00,08:01:00,35110,35
3124,08:13:00,,21834,36
9027,,20:20:00,17417,1
9027,20:23:30,20:24:00,10079,2
9027,20:26:00,20:26:30,10081,3
9027,20:29:00,20:30:00,70017,4
9027,20:33:00,20:33:30,30108,5
9027,20:36:00,20:40:00,30110,6
9027,20:45:00,20:46:00,12326,7
9027,20:53:00,20:54:00,12340,8
9027,21:04:30,21:05:00,12364,9
9027,21:17:00,21:18:00,12388,10
9027,21:26:00,21:27:00,12405,11
9027,21:30:30,21:31:00,12417,12
9027,21:36:00,21:37:00,12431,13
9027,21:43:00,21:44:00,12455,14
9027,21:49:00,21:50:00,12479,15
9027,21:55:30,21:56:00,12493,16
9027,21:58:30,21:59:00,12508,17
9027,22:04:00,22:05:00,12510,18
9027,22:12:00,22:13:00,12534,19
9027,22:20:00,22:21:00,12558,20
9027,22:26:00,22:27:00,12572,21
9027,22:37:00,22:38:00,12596,22
9027,22:46:00,,12613,23
8007,,16:25:00,80074,1
8007,16:33:00,16:33:30,80098,2
8007,16:38:00,16:39:00,80103,3
8007,16:43:00,16:44:00,80139,4
8007,16:48:00,16:49:00,80165,5
8007,16:52:00,17:02:00,80153,6
8007,17:04:30,17:05:00,80189,7
8007,17:11:00,17:12:00,80177,8
8007,17:16:30,17:17:00,80191,9
8007,17:21:00,17:22:00,80218,10
8007,17:26:30,17:27:00,80232,11
8007,17:33:00,17:35:00,80256,12
8007,17:39:00,17:40:00,80268,13
8007,17:43:00,17:45:00,80270,14
8007,17:49:30,17:50:00,80294,15
8007,17:55:30,17:56:00,80309,16
8007,17:59:00,18:00:00,80323,17
8007,18:10:00,18:11:00,80361,18
8007,18:16:30,18:17:00,80397,19
8007,18:20:00,18:21:00,80402,20
8007,18:23:30,18:24:00,80414,21
8007,18:27:00,18:36:00,80426,22
8007,18:40:00,18:41:00,80438,23
8007,18:45:00,18:46:00,80440,24
8007,18:59:00,,80505,25
402,,19:08:00,10017,1
402,19:22:00,19:23:00,30146,2
402,19:54:00,19:57:00,50017,3
402,20:31:00,20:32:00,50213,4
402,21:03:00,21:05:00,50342,5
402,21:34:00,21:36:00,50433,6
402,22:14:00,22:16:00,50603,7
402,22:35:00,22:37:00,50691,8
402,23:00:00,23:02:00,50811,9
402,23:47:00,23:55:00,51059,10
402,24:29:00,24:30:00,51190,11
402,25:29:00,25:30:00,62840,12
402,26:08:00,26:33:00,60921,13
402,26:37:00,26:38:00,60878,14
402,27:05:00,28:02:00,61092,15
402,28:04:00,,936,16
5019,,17:09:00,10017,1
5019,17:19:00,17:20:00,30110,2
5019,17:26:00,17:27:00,30146,3
5019,17:31:00,17:32:00,30158,4
5019,17:40:00,17:46:00,30172,5
5019,17:51:30,17:52:00,30184,6
5019,17:57:00,17:58:00,30196,7
5019,18:02:30,18:03:00,30201,8
5019,18:09:00,18:10:00,30225,9
5019,18:14:00,18:15:00,17728,10
5019,18:21:00,18:22:00,50017,11
5019,18:28:00,18:29:00,50079,12
5019,18:40:00,18:46:00,50122,13
5019,18:51:30,18:52:00,50158,14
5019,18:55:00,18:56:00,50160,15
5019,19:01:00,19:01:30,50172,16
5019,19:08:00,19:09:00,50184,17
5019,19:16:00,19:17:00,50213,18
5019,19:24:00,19:25:00,50237,19
5019,19:32:30,19:33:00,50251,20
5019,19:38:00,19:39:00,50263,21
5019,19:44:00,19:45:00,50287,22
5019,19:56:00,,50342,23
5536,,14:04:00,51645,1
5536,14:09:00,14:11:00,51607,2
5536,14:18:00,14:19:00,51554,3
5536,14:25:00,14:26:00,51530,4
5536,14:32:00,14:33:00,51516,5
5536,14:39:00,14:40:00,51499,6
5536,14:45:00,14:46:00,51475,7
5536,14:52:00,14:53:00,51451,8
5536,14:58:00,14:59:00,51437,9
5536,15:06:00,15:07:00,51413,10
5536,15:12:00,15:13:00,51401,11
5536,15:19:00,,51358,12
6506,,17:40:00,60921,1
6506,17:45:00,17:47:00,60878,2
6506,17:52:00,17:53:00,61016,3
6506,17:56:00,17:57:00,61028,4
6506,18:05:00,18:06:00,61066,5
6506,18:12:00,18:13:00,61080,6
6506,18:21:00,,61092,7
2045,,16:34:00,21236,1
2045,16:37:00,16:38:00,21250,2
2045,16:43:00,16:44:00,21286,3
2045,16:50:00,16:54:00,21315,4
2045,16:58:00,16:59:00,21327,5
2045,17:03:00,17:04:00,21341,6
2045,17:09:00,17:10:00,21365,7
2045,17:18:00,17:19:00,21389,8
2045,17:26:00,17:28:00,21406,9
2045,17:35:00,17:36:00,21432,10
2045,17:44:00,17:54:00,21456,11
2045,18:00:00,18:01:00,21468,12
2045,18:14:00,18:18:00,21482,13
2045,18:23:00,18:24:00,21509,14
2045,18:29:00,18:30:00,21511,15
2045,18:38:00,18:39:00,21559,16
2045,18:44:00,18:45:00,21573,17
2045,18:48:00,18:52:00,21597,18
2045,18:58:00,18:59:00,21602,19
2045,19:06:00,19:07:00,21614,20
2045,19:12:30,19:13:00,21626,21
2045,19:18:00,19:23:00,21638,22
2045,19:27:00,19:28:00,21640,23
2045,19:34:00,19:35:00,21664,24
2045,19:43:00,19:44:00,21688,25
2045,19:51:00,20:31:00,21705,26
2045,20:37:00,20:38:00,21731,27
2045,20:41:00,20:42:00,21743,28
2045,20:45:00,20:46:00,21755,29
2045,20:56:00,20:57:00,21808,30
2045,21:03:00,,21834,31
349,,12:37:00,10017,1
349,13:28:00,13:30:00,10287,2
349,14:19:00,14:21:00,10445,3
349,15:04:00,15:05:00,10536,4
349,15:27:00,15:29:00,10574,5
349,16:16:00,16:25:00,10770,6
349,16:52:00,16:53:00,10902,7
349,17:18:00,17:19:00,10988,8
349,17:55:00,17:56:00,11085,9
349,18:33:00,18:35:00,11140,10
349,18:44:00,18:49:00,11176,11
349,19:15:00,19:16:00,11231,12
349,19:37:00,19:39:00,11308,13
349,20:59:00,21:01:00,11554,14
349,21:32:00,21:34:00,11695,15
349,22:25:00,22:29:00,11803,16
349,22:44:00,22:51:00,11839,17
349,23:12:00,23:15:00,11906,18
349,24:30:00,24:31:00,25426,19
349,24:40:00,,21834,20
1628,,04:44:00,30691,1
1628,05:18:00,05:19:00,30615,2
1628,05:28:00,05:29:00,30550,3
1628,05:35:00,05:36:00,30548,4
1628,05:44:00,05:45:00,30524,5
1628,05:59:00,06:00:00,30483,6
1628,06:13:00,06:14:00,30421,7
1628,06:25:00,06:26:00,30392,8
1628,06:40:00,06:42:00,30304,9
1628,07:20:00,,10017,10
1575,,13:11:00,10017,1
1575,13:50:00,13:51:00,50017,2
1575,14:26:00,14:27:00,50213,3
1575,14:58:00,15:00:00,50342,4
1575,15:29:00,15:30:00,70512,5
1575,15:44:00,15:45:00,70574,6
1575,16:20:00,16:22:00,70706,7
1575,16:39:00,16:40:00,70835,8
1575,16:56:00,,71059,9
8578,,22:12:00,80361,1
8578,22:30:00,22:31:00,82101,2
8578,22:41:00,,82072,3
3512,,06:45:00,31645,1
3512,06:51:00,06:52:00,31619,2
3512,06:57:30,06:58:00,31580,3
3512,07:05:00,07:06:00,31566,4
3512,07:12:00,07:14:00,31530,5
3512,07:18:30,07:19:00,31504,6
3512,07:22:30,07:23:00,31463,7
3512,07:25:30,07:26:00,27175,8
3512,07:30:00,07:31:00,31451,9
3512,07:33:30,07:34:00,31449,10
3512,07:39:30,07:40:00,31437,11
3512,07:45:30,07:46:00,57118,12
3512,07:50:00,07:51:00,31401,13
3512,07:55:30,07:56:00,31372,14
3512,08:01:00,,31334,15
12832,,07:15:00,32015,1
12832,08:03:00,08:04:00,44094,2
12832,08:23:00,08:35:00,41195,3
12832,09:07:00,11:16:00,41054,4
12832,11:37:00,11:38:00,43466,5
12832,11:45:00,11:46:00,55184,6
12832,12:08:00,12:09:00,55110,7
12832,12:28:00,12:29:00,55005,8
12832,12:46:00,12:47:00,54972,9
12832,13:37:00,13:39:00,54843,10
12832,13:41:00,13:42:00,54817,11
12832,13:56:00,13:57:00,54764,12
12832,14:07:00,14:08:00,54740,13
12832,14:29:00,14:30:00,54702,14
12832,14:39:00,14:41:00,54661,15
12832,14:47:00,14:48:00,54635,16
12832,15:02:00,15:03:00,54609,17
12832,15:14:00,15:15:00,54570,18
12832,15:24:00,15:25:00,54556,19
12832,16:09:00,16:24:00,51607,20
12832,16:35:00,16:36:00,51530,21
12832,16:53:00,16:54:00,51451,22
12832,17:12:00,17:13:00,51358,23
12832,17:40:00,17:41:00,62840,24
12832,18:17:00,18:40:00,60921,25
12832,18:44:00,18:46:00,60878,26
12832,19:26:00,19:27:00,60725,27
12832,19:44:00,19:49:00,60658,28
12832,20:04:00,20:06:00,60593,29
12832,20:40:00,20:45:00,60490,30
12832,21:21:00,21:22:00,60309,31
12832,21:47:00,21:48:00,61511,32
12832,22:36:00,22:37:00,70835,33
12832,22:53:00,,71059,34
1946,,16:20:00,45452,1
1946,16:37:00,16:38:00,41860,2
1946,16:57:00,16:58:00,41822,3
1946,17:35:00,17:50:00,41638,4
1946,18:19:00,18:20:00,41523,5
1946,18:45:00,18:51:00,41444,6
1946,20:18:00,20:29:00,41195,7
1946,21:00:00,21:20:00,41054,8
1946,21:41:00,22:01:00,40971,9
1946,22:55:00,22:59:00,40830,10
1946,24:02:00,24:04:00,40684,11
1946,24:37:00,24:39:00,40579,12
1946,25:01:00,25:03:00,40517,13
1946,25:19:00,25:20:00,40490,14
1946,25:39:00,25:45:00,40402,15
1946,25:54:00,25:56:00,40373,16
1946,26:20:00,26:21:00,40256,17
1946,26:52:00,26:54:00,40139,18
1946,27:24:00,27:36:00,30691,19
1946,28:11:00,28:19:00,30615,20
1946,28:28:00,28:29:00,30550,21
1946,28:35:00,28:36:00,30548,22
1946,28:45:00,28:47:00,30524,23
1946,29:14:00,29:15:00,30421,24
1946,29:26:00,29:27:00,30392,25
1946,29:41:00,29:42:00,30304,26
1946,30:20:00,31:00:00,10017,27
1946,32:04:00,32:05:00,80361,28
1946,32:29:00,32:30:00,80505,29
1946,32:48:00,32:49:00,80581,30
1946,33:05:00,33:06:00,80684,31
1946,33:38:00,,80892,32
4320,,06:35:00,41846,1
4320,06:45:00,06:46:00,41860,2
4320,06:55:00,06:56:00,41884,3
4320,07:01:00,07:02:00,47319,4
4320,07:10:00,,45452,5
4041,,04:00:00,41444,1
